Time:1000Hz,Epoch,Channel 1,Channel 2,Event Id,Event Date,Event Duration
58.422,58422,-29446.35,7774.73,,,
58.423,58423,-29433.17,7786.5,,,
58.424,58424,-29420.65,7797.67,,,
58.425,58425,-29411.44,7806.06,,,
58.426,58426,-29407.49,7809.89,,,
58.427,58427,-29409.39,7808.39,,,
58.428,58428,-29416.27,7802.04,,,
58.429,58429,-29426.26,7792.33,,,
58.43,58430,-29437.23,7781.23,,,
58.431,58431,-29447.41,7770.57,,,
58.432,58432,-29455.68,7761.69,,,
58.433,58433,-29461.49,7755.37,,,
58.434,58434,-29464.5,7752.08,,,
58.435,58435,-29464.29,7752.16,,,
58.436,58436,-29460.41,7755.92,,,
58.437,58437,-29452.64,7763.36,,,
58.438,58438,-29441.47,7773.86,,,
58.439,58439,-29428.36,7786.03,,,
58.44,58440,-29415.56,7797.8,,,
58.441,58441,-29405.56,7807,,,
58.442,58442,-29400.3,7811.97,,,
58.443,58443,-29400.57,7812.07,,,
58.444,58444,-29405.76,7807.81,,,
58.445,58445,-29414.25,7800.45,,,
58.446,58446,-29424.11,7791.42,,,
58.447,58447,-29433.8,7781.87,,,
58.448,58448,-29442.49,7772.45,,,
58.449,58449,-29449.94,7763.63,,,
58.45,58450,-29455.94,7756.06,,,
58.451,58451,-29459.84,7750.9,,,
58.452,58452,-29460.37,7749.69,,,
58.453,58453,-29456.07,7753.76,,,
58.454,58454,-29446.11,7763.51,,,
58.455,58455,-29431.09,7777.86,,,
58.456,58456,-29413.31,7794.31,,,
58.457,58457,-29396.36,7809.55,,,
58.458,58458,-29383.98,7820.54,,,
58.459,58459,-29378.79,7825.4,,,
58.46,58460,-29381.38,7823.91,,,
58.461,58461,-29390.25,7817.26,,,
58.462,58462,-29402.63,7807.31,,,
58.463,58463,-29415.7,7795.82,,,
58.464,58464,-29427.65,7783.87,,,
58.465,58465,-29438.09,7771.98,,,
58.466,58466,-29447.47,7760.56,,,
58.467,58467,-29456.13,7750.48,,,
58.468,58468,-29463.38,7743.29,,,
58.469,58469,-29467.27,7740.88,,,
58.47,58470,-29465.36,7744.74,,,
58.471,58471,-29456,7755.07,,,
58.472,58472,-29439.61,7770.35,,,
58.473,58473,-29419.12,7787.5,,,
58.474,58474,-29399.31,7802.77,,,
58.475,58475,-29385.2,7812.91,,,
58.476,58476,-29380.23,7816.11,,,
58.477,58477,-29385.05,7812.45,,,
58.478,58478,-29397.41,7803.56,,,
58.479,58479,-29413.26,7791.87,,,
58.48,58480,-29428.37,7779.73,,,
58.481,58481,-29439.81,7768.84,,,
58.482,58482,-29446.65,7760.1,,,
58.483,58483,-29449.53,7753.92,,,
58.484,58484,-29449.74,7750.6,,,
58.485,58485,-29448.2,7750.51,,,
58.486,58486,-29445.01,7753.98,,,
58.487,58487,-29439.69,7761,,,
58.488,58488,-29431.96,7770.79,,,
58.489,58489,-29422.42,7781.76,,,
58.49,58490,-29412.69,7791.79,,,
58.491,58491,-29404.97,7798.79,,,
58.492,58492,-29401.2,7801.37,,,
58.493,58493,-29402.24,7799.2,,,
58.494,58494,-29407.67,7793.03,,,
58.495,58495,-29416.11,7784.26,,,
58.496,58496,-29425.96,7774.39,,,
58.497,58497,-29436.02,7764.57,,,
58.498,58498,-29445.68,7755.48,,,
58.499,58499,-29454.63,7747.48,,,
58.5,58500,-29462.29,7740.98,,,
58.501,58501,-29467.49,7736.74,,,
58.502,58502,-29468.67,7735.76,,,
58.503,58503,-29464.5,7738.98,,,
58.504,58504,-29454.74,7746.71,,,
58.505,58505,-29440.79,7758.2,,,
58.506,58506,-29425.41,7771.56,,,
58.507,58507,-29411.95,7784.18,,,
58.508,58508,-29403.15,7793.44,,,
58.509,58509,-29400.24,7797.55,,,
58.51,58510,-29402.72,7796.04,,,
58.511,58511,-29408.84,7789.78,,,
58.512,58512,-29416.56,7780.58,,,
58.513,58513,-29424.46,7770.4,,,
58.514,58514,-29432.05,7760.77,,,
58.515,58515,-29439.48,7752.46,,,
58.516,58516,-29446.88,7745.65,,,
58.517,58517,-29453.72,7740.45,,,
58.518,58518,-29458.59,7737.29,,,
58.519,58519,-29459.69,7737.12,,,
58.52,58520,-29455.61,7741.09,,,
58.521,58521,-29446.13,7749.89,,,
58.522,58522,-29432.6,7763.09,,,
58.523,58523,-29417.63,7778.77,,,
58.524,58524,-29404.37,7793.85,,,
58.525,58525,-29395.59,7804.9,,,
58.526,58526,-29392.92,7809.27,,,
58.527,58527,-29396.62,7806.03,,,
58.528,58528,-29405.68,7796.25,,,
58.529,58529,-29418.26,7782.6,,,
58.53,58530,-29432.09,7768.38,,,
58.531,58531,-29444.95,7756.4,,,
58.532,58532,-29454.89,7748.22,,,
58.533,58533,-29460.51,7744.03,,,
58.534,58534,-29461.15,7743.08,,,
58.535,58535,-29457.07,7744.5,,,
58.536,58536,-29449.35,7747.86,,,
58.537,58537,-29439.66,7753.36,,,
58.538,58538,-29429.77,7761.46,,,
58.539,58539,-29421.03,7772.2,,,
58.54,58540,-29414.13,7784.66,,,
58.541,58541,-29409.11,7796.77,,,
58.542,58542,-29405.7,7805.88,,,
58.543,58543,-29403.79,7809.53,,,
58.544,58544,-29403.72,7806.42,,,
58.545,58545,-29406.18,7796.9,,,
58.546,58546,-29411.82,7782.93,,,
58.547,58547,-29420.65,7767.41,,,
58.548,58548,-29431.7,7753.3,,,
58.549,58549,-29443.01,7742.83,,,
58.55,58550,-29452.17,7737.08,,,
58.551,58551,-29457.06,7736.05,,,
58.552,58552,-29456.55,7739.07,,,
58.553,58553,-29450.82,7745.23,,,
58.554,58554,-29441.24,7753.64,,,
58.555,58555,-29429.8,7763.5,,,
58.556,58556,-29418.52,7773.88,,,
58.557,58557,-29409.05,7783.6,,,
58.558,58558,-29402.43,7791.27,,,
58.559,58559,-29399.27,7795.49,,,
58.56,58560,-29399.88,7795.28,,,
58.561,58561,-29404.35,7790.43,,,
58.562,58562,-29412.41,7781.65,,,
58.563,58563,-29423.3,7770.4,,,
58.564,58564,-29435.65,7758.59,,,
58.565,58565,-29447.61,7748.11,,,
58.566,58566,-29457.24,7740.43,,,
58.567,58567,-29462.96,7736.45,,,
58.568,58568,-29463.95,7736.44,,,
58.569,58569,-29460.24,7740.2,,,
58.57,58570,-29452.57,7747.16,,,
58.571,58571,-29442.07,7756.55,,,
58.572,58572,-29429.94,7767.37,,,
58.573,58573,-29417.37,7778.5,,,
58.574,58574,-29405.55,7788.67,,,
58.575,58575,-29395.8,7796.57,,,
58.576,58576,-29389.57,7801.02,,,
58.577,58577,-29388.27,7801.09,,,
58.578,58578,-29392.78,7796.38,,,
58.579,58579,-29403.04,7787.14,,,
58.58,58580,-29417.76,7774.38,,,
58.581,58581,-29434.45,7759.84,,,
58.582,58582,-29449.99,7745.8,,,
58.583,58583,-29461.31,7734.76,,,
58.584,58584,-29466.23,7728.9,,,
58.585,58585,-29463.96,7729.56,,,
58.586,58586,-29455.22,7736.89,,,
58.587,58587,-29442,7749.63,,,
58.588,58588,-29426.97,7765.39,,,
58.589,58589,-29412.76,7781.15,,,
58.59,58590,-29401.51,7794.03,,,
58.591,58591,-29394.48,7801.96,,,
58.592,58592,-29392.03,7804.12,,,
58.593,58593,-29393.85,7800.95,,,
58.594,58594,-29399.16,7793.86,,,
58.595,58595,-29407.06,7784.58,,,
58.596,58596,-29416.66,7774.69,,,
58.597,58597,-29427.18,7765.19,,,
58.598,58598,-29437.82,7756.58,,,
58.599,58599,-29447.68,7749.09,,,
58.6,58600,-29455.69,7743.04,,,
58.601,58601,-29460.63,7739.07,,,
58.602,58602,-29461.36,7738.13,,,
58.603,58603,-29457.16,7741.14,,,
58.604,58604,-29448.07,7748.51,,,
58.605,58605,-29435.1,7759.74,,,
58.606,58606,-29420.21,7773.25,,,
58.607,58607,-29405.97,7786.67,,,
58.608,58608,-29395,7797.35,,,
58.609,58609,-29389.37,7803.13,,,
58.61,58610,-29390.06,7802.93,,,
58.611,58611,-29396.76,7797.01,,,
58.612,58612,-29407.94,7786.8,,,
58.613,58613,-29421.32,7774.46,,,
58.614,58614,-29434.41,7762.21,,,
58.615,58615,-29445.06,7751.82,,,
58.616,58616,-29451.89,7744.29,,,
58.617,58617,-29454.45,7739.92,,,
58.618,58618,-29453.08,7738.55,,,
58.619,58619,-29448.64,7739.92,,,
58.62,58620,-29442.17,7743.83,,,
58.621,58621,-29434.53,7750.17,,,
58.622,58622,-29426.33,7758.72,,,
58.623,58623,-29417.9,7768.93,,,
58.624,58624,-29409.56,7779.72,,,
58.625,58625,-29401.85,7789.55,,,
58.626,58626,-29395.73,7796.66,,,
58.627,58627,-29392.46,7799.47,,,
58.628,58628,-29393.3,7797.04,,,
58.629,58629,-29399.01,7789.37,,,
58.63,58630,-29409.28,7777.52,,,
58.631,58631,-29422.6,7763.41,,,
58.632,58632,-29436.37,7749.51,,,
58.633,58633,-29447.61,7738.3,,,
58.634,58634,-29453.78,7731.74,,,
58.635,58635,-29453.58,7730.93,,,
58.636,58636,-29447.32,7735.83,,,
58.637,58637,-29436.74,7745.41,,,
58.638,58638,-29424.32,7757.87,,,
58.639,58639,-29412.43,7771.15,,,
58.64,58640,-29402.66,7783.33,,,
58.641,58641,-29395.64,7792.98,,,
58.642,58642,-29391.29,7799.21,,,
58.643,58643,-29389.42,7801.62,,,
58.644,58644,-29390.17,7800.04,,,
58.645,58645,-29394.11,7794.44,,,
58.646,58646,-29401.83,7784.99,,,
58.647,58647,-29413.32,7772.28,,,
58.648,58648,-29427.43,7757.61,,,
58.649,58649,-29441.77,7743.03,,,
58.65,58650,-29453.28,7731.15,,,
58.651,58651,-29459.18,7724.44,,,
58.652,58652,-29457.99,7724.51,,,
58.653,58653,-29450.08,7731.41,,,
58.654,58654,-29437.58,7743.55,,,
58.655,58655,-29423.64,7758.04,,,
58.656,58656,-29411.34,7771.68,,,
58.657,58657,-29402.79,7781.89,,,
58.658,58658,-29398.72,7787.46,,,
58.659,58659,-29398.74,7788.6,,,
58.66,58660,-29401.88,7786.41,,,
58.661,58661,-29407.3,7782.12,,,
58.662,58662,-29414.57,7776.4,,,
58.663,58663,-29423.59,7769.21,,,
58.664,58664,-29434.1,7760.21,,,
58.665,58665,-29445.28,7749.43,,,
58.666,58666,-29455.56,7737.93,,,
58.667,58667,-29462.91,7727.82,,,
58.668,58668,-29465.47,7721.71,,,
58.669,58669,-29462.23,7721.69,,,
58.67,58670,-29453.48,7728.38,,,
58.671,58671,-29440.79,7740.53,,,
58.672,58672,-29426.55,7755.28,,,
58.673,58673,-29413.29,7769.2,,,
58.674,58674,-29403.04,7779.39,,,
58.675,58675,-29396.99,7784.33,,,
58.676,58676,-29395.41,7784.13,,,
58.677,58677,-29397.91,7780.03,,,
58.678,58678,-29403.72,7773.65,,,
58.679,58679,-29411.94,7766.21,,,
58.68,58680,-29421.63,7758.33,,,
58.681,58681,-29431.78,7750.17,,,
58.682,58682,-29441.3,7742.02,,,
58.683,58683,-29449.02,7734.64,,,
58.684,58684,-29453.82,7729.32,,,
58.685,58685,-29454.81,7727.55,,,
58.686,58686,-29451.57,7730.33,,,
58.687,58687,-29444.26,7737.71,,,
58.688,58688,-29433.69,7748.58,,,
58.689,58689,-29421.34,7760.97,,,
58.69,58690,-29409.11,7772.61,,,
58.691,58691,-29399.09,7781.57,,,
58.692,58692,-29393.16,7786.64,,,
58.693,58693,-29392.5,7787.37,,,
58.694,58694,-29397.33,7783.98,,,
58.695,58695,-29406.69,7777.06,,,
58.696,58696,-29418.7,7767.5,,,
58.697,58697,-29430.97,7756.45,,,
58.698,58698,-29441.28,7745.3,,,
58.699,58699,-29448.16,7735.65,,,
58.7,58700,-29451.17,7728.97,,,
58.701,58701,-29450.77,7726.34,,,
58.702,58702,-29447.94,7728.06,,,
58.703,58703,-29443.55,7733.62,,,
58.704,58704,-29438.05,7741.88,,,
58.705,58705,-29431.36,7751.47,,,
58.706,58706,-29423.25,7761.15,,,
58.707,58707,-29413.79,7770.05,,,
58.708,58708,-29403.78,7777.6,,,
58.709,58709,-29394.76,7783.3,,,
58.71,58710,-29388.63,7786.51,,,
58.711,58711,-29387.01,7786.48,,,
58.712,58712,-29390.55,7782.61,,,
58.713,58713,-29398.66,7774.88,,,
58.714,58714,-29409.57,7764.13,,,
58.715,58715,-29420.93,7752.1,,,
58.716,58716,-29430.52,7741.06,,,
58.717,58717,-29436.76,7733.2,,,
58.718,58718,-29439.05,7730.01,,,
58.719,58719,-29437.55,7731.94,,,
58.72,58720,-29432.85,7738.4,,,
58.721,58721,-29425.64,7748.1,,,
58.722,58722,-29416.5,7759.53,,,
58.723,58723,-29406.07,7771.27,,,
58.724,58724,-29395.22,7782.08,,,
58.725,58725,-29385.27,7790.87,,,
58.726,58726,-29377.9,7796.57,,,
58.727,58727,-29374.85,7798.15,,,
58.728,58728,-29377.33,7794.88,,,
58.729,58729,-29385.58,7786.66,,,
58.73,58730,-29398.58,7774.33,,,
58.731,58731,-29414.16,7759.7,,,
58.732,58732,-29429.49,7745.27,,,
58.733,58733,-29441.76,7733.63,,,
58.734,58734,-29448.8,7726.87,,,
58.735,58735,-29449.61,7726.07,,,
58.736,58736,-29444.36,7731.16,,,
58.737,58737,-29434.33,7741.06,,,
58.738,58738,-29421.41,7754.01,,,
58.739,58739,-29407.67,7767.98,,,
58.74,58740,-29395.02,7781.02,,,
58.741,58741,-29384.91,7791.44,,,
58.742,58742,-29378.34,7797.96,,,
58.743,58743,-29375.88,7799.81,,,
58.744,58744,-29377.72,7796.77,,,
58.745,58745,-29383.73,7789.31,,,
58.746,58746,-29393.39,7778.48,,,
58.747,58747,-29405.7,7765.86,,,
58.748,58748,-29419.14,7753.3,,,
58.749,58749,-29431.73,7742.62,,,
58.75,58750,-29441.31,7735.32,,,
58.751,58751,-29446.01,7732.41,,,
58.752,58752,-29444.71,7734.21,,,
58.753,58753,-29437.42,7740.38,,,
58.754,58754,-29425.44,7749.95,,,
58.755,58755,-29411.03,7761.45,,,
58.756,58756,-29396.91,7773.13,,,
58.757,58757,-29385.55,7783.26,,,
58.758,58758,-29378.59,7790.4,,,
58.759,58759,-29376.58,7793.67,,,
58.76,58760,-29379.05,7792.86,,,
58.761,58761,-29384.95,7788.32,,,
58.762,58762,-29393.1,7780.83,,,
58.763,58763,-29402.49,7771.28,,,
58.764,58764,-29412.41,7760.61,,,
58.765,58765,-29422.21,7749.77,,,
58.766,58766,-29431.04,7739.82,,,
58.767,58767,-29437.75,7731.99,,,
58.768,58768,-29441,7727.61,,,
58.769,58769,-29439.67,7727.8,,,
58.77,58770,-29433.38,7733.01,,,
58.771,58771,-29422.84,7742.7,,,
58.772,58772,-29409.87,7755.22,,,
58.773,58773,-29396.91,7768.24,,,
58.774,58774,-29386.41,7779.25,,,
58.775,58775,-29380.11,7786.38,,,
58.776,58776,-29378.64,7788.73,,,
58.777,58777,-29381.61,7786.46,,,
58.778,58778,-29387.98,7780.4,,,
58.779,58779,-29396.62,7771.56,,,
58.78,58780,-29406.73,7760.72,,,
58.781,58781,-29417.83,7748.49,,,
58.782,58782,-29429.5,7735.6,,,
58.783,58783,-29440.96,7723.28,,,
58.784,58784,-29450.75,7713.45,,,
58.785,58785,-29456.95,7708.33,,,
58.786,58786,-29457.62,7709.72,,,
58.787,58787,-29451.66,7718.15,,,
58.788,58788,-29439.37,7732.37,,,
58.789,58789,-29422.7,7749.49,,,
58.79,58790,-29404.78,7765.83,,,
58.791,58791,-29389.14,7778.04,,,
58.792,58792,-29378.68,7784.12,,,
58.793,58793,-29374.93,7783.81,,,
58.794,58794,-29377.86,7778.33,,,
58.795,58795,-29386.15,7769.57,,,
58.796,58796,-29397.81,7759.25,,,
58.797,58797,-29410.85,7748.48,,,
58.798,58798,-29423.61,7737.83,,,
58.799,58799,-29434.86,7727.8,,,
58.8,58800,-29443.59,7719.29,,,
58.801,58801,-29448.84,7713.7,,,
58.802,58802,-29449.77,7712.52,,,
58.803,58803,-29445.92,7716.68,,,
58.804,58804,-29437.53,7725.88,,,
58.805,58805,-29425.8,7738.46,,,
58.806,58806,-29412.74,7751.83,,,
58.807,58807,-29400.74,7763.33,,,
58.808,58808,-29391.95,7771.1,,,
58.809,58809,-29387.67,7774.44,,,
58.81,58810,-29388.21,7773.74,,,
58.811,58811,-29392.98,7769.86,,,
58.812,58812,-29400.91,7763.56,,,
58.813,58813,-29410.86,7755.25,,,
58.814,58814,-29421.8,7745.17,,,
58.815,58815,-29432.73,7733.95,,,
58.816,58816,-29442.46,7723.05,,,
58.817,58817,-29449.49,7714.67,,,
58.818,58818,-29452.21,7711.18,,,
58.819,58819,-29449.39,7714.19,,,
58.82,58820,-29440.79,7723.68,,,
58.821,58821,-29427.58,7737.77,,,
58.822,58822,-29412.28,7753.25,,,
58.823,58823,-29398.11,7766.67,,,
58.824,58824,-29388.07,7775.44,,,
58.825,58825,-29383.93,7778.6,,,
58.826,58826,-29385.81,7776.8,,,
58.827,58827,-29392.28,7771.67,,,
58.828,58828,-29401.07,7764.88,,,
58.829,58829,-29409.96,7757.53,,,
58.83,58830,-29417.56,7749.97,,,
58.831,58831,-29423.49,7742.19,,,
58.832,58832,-29428.14,7734.37,,,
58.833,58833,-29431.98,7727.35,,,
58.834,58834,-29435.02,7722.52,,,
58.835,58835,-29436.52,7721.38,,,
58.836,58836,-29435.31,7724.86,,,
58.837,58837,-29430.3,7732.75,,,
58.838,58838,-29421.23,7743.72,,,
58.839,58839,-29409,7755.64,,,
58.84,58840,-29395.68,7766.27,,,
58.841,58841,-29383.92,7773.92,,,
58.842,58842,-29376.2,7777.76,,,
58.843,58843,-29374.06,7777.86,,,
58.844,58844,-29377.68,7774.88,,,
58.845,58845,-29385.9,7769.72,,,
58.846,58846,-29396.72,7763.21,,,
58.847,58847,-29407.93,7756.02,,,
58.848,58848,-29417.81,7748.66,,,
58.849,58849,-29425.46,7741.57,,,
58.85,58850,-29430.77,7735.23,,,
58.851,58851,-29434.04,7730.21,,,
58.852,58852,-29435.5,7727.19,,,
58.853,58853,-29434.88,7726.9,,,
58.854,58854,-29431.48,7729.99,,,
58.855,58855,-29424.56,7736.77,,,
58.856,58856,-29413.98,7746.87,,,
58.857,58857,-29400.83,7758.97,,,
58.858,58858,-29387.56,7770.87,,,
58.859,58859,-29377.5,7779.79,,,
58.86,58860,-29373.84,7783.14,,,
58.861,58861,-29378.4,7779.35,,,
58.862,58862,-29390.77,7768.56,,,
58.863,58863,-29408.21,7752.72,,,
58.864,58864,-29426.42,7735.12,,,
58.865,58865,-29440.98,7719.41,,,
58.866,58866,-29448.79,7708.51,,,
58.867,58867,-29448.99,7703.88,,,
58.868,58868,-29442.99,7705.37,,,
58.869,58869,-29433.53,7711.62,,,
58.87,58870,-29423.47,7720.83,,,
58.871,58871,-29414.63,7731.35,,,
58.872,58872,-29407.47,7742,,,
58.873,58873,-29401.46,7751.9,,,
58.874,58874,-29395.94,7760.23,,,
58.875,58875,-29390.97,7765.99,,,
58.876,58876,-29387.6,7768.12,,,
58.877,58877,-29387.38,7765.93,,,
58.878,58878,-29391.56,7759.56,,,
58.879,58879,-29400.22,7750.12,,,
58.88,58880,-29411.99,7739.52,,,
58.881,58881,-29424.44,7729.78,,,
58.882,58882,-29434.97,7722.43,,,
58.883,58883,-29441.73,7718.08,,,
58.884,58884,-29444.08,7716.5,,,
58.885,58885,-29442.49,7717.1,,,
58.886,58886,-29437.96,7719.44,,,
58.887,58887,-29431.31,7723.54,,,
58.888,58888,-29422.99,7729.77,,,
58.889,58889,-29413.17,7738.29,,,
58.89,58890,-29402.35,7748.57,,,
58.891,58891,-29391.72,7759.13,,,
58.892,58892,-29383.28,7767.83,,,
58.893,58893,-29379.18,7772.54,,,
58.894,58894,-29381.01,7771.89,,,
58.895,58895,-29388.92,7765.78,,,
58.896,58896,-29401.49,7755.34,,,
58.897,58897,-29416.11,7742.5,,,
58.898,58898,-29429.83,7729.35,,,
58.899,58899,-29440.3,7717.66,,,
58.9,58900,-29446.28,7708.74,,,
58.901,58901,-29447.61,7703.56,,,
58.902,58902,-29444.83,7702.87,,,
58.903,58903,-29438.61,7707.15,,,
58.904,58904,-29429.59,7716.36,,,
58.905,58905,-29418.38,7729.52,,,
58.906,58906,-29405.97,7744.52,,,
58.907,58907,-29393.91,7758.5,,,
58.908,58908,-29384.22,7768.48,,,
58.909,58909,-29378.86,7772.38,,,
58.91,58910,-29379.03,7769.73,,,
58.911,58911,-29384.74,7761.77,,,
58.912,58912,-29394.67,7750.91,,,
58.913,58913,-29406.68,7739.81,,,
58.914,58914,-29418.5,7730.41,,,
58.915,58915,-29428.41,7723.46,,,
58.916,58916,-29435.5,7718.72,,,
58.917,58917,-29439.54,7715.53,,,
58.918,58918,-29440.62,7713.58,,,
58.919,58919,-29438.75,7713.28,,,
58.92,58920,-29433.83,7715.6,,,
58.921,58921,-29425.89,7721.46,,,
58.922,58922,-29415.4,7730.99,,,
58.923,58923,-29403.59,7743.16,,,
58.924,58924,-29392.28,7755.81,,,
58.925,58925,-29383.49,7766.3,,,
58.926,58926,-29378.91,7772.32,,,
58.927,58927,-29379.36,7772.59,,,
58.928,58928,-29384.72,7767.19,,,
58.929,58929,-29393.99,7757.38,,,
58.93,58930,-29405.7,7745.19,,,
58.931,58931,-29418.14,7732.79,,,
58.932,58932,-29429.64,7722.11,,,
58.933,58933,-29438.63,7714.55,,,
58.934,58934,-29443.75,7710.95,,,
58.935,58935,-29444.03,7711.57,,,
58.936,58936,-29439.19,7716.19,,,
58.937,58937,-29429.85,7724.14,,,
58.938,58938,-29417.56,7734.44,,,
58.939,58939,-29404.48,7745.87,,,
58.94,58940,-29392.85,7757.13,,,
58.941,58941,-29384.39,7767.02,,,
58.942,58942,-29379.97,7774.44,,,
58.943,58943,-29379.55,7778.49,,,
58.944,58944,-29382.56,7778.48,,,
58.945,58945,-29388.26,7774.04,,,
58.946,58946,-29396.06,7765.31,,,
58.947,58947,-29405.46,7753.11,,,
58.948,58948,-29415.85,7738.99,,,
58.949,58949,-29426.18,7725.1,,,
58.95,58950,-29434.91,7713.76,,,
58.951,58951,-29440.3,7706.92,,,
58.952,58952,-29440.94,7705.71,,,
58.953,58953,-29436.33,7710.15,,,
58.954,58954,-29427.15,7719.25,,,
58.955,58955,-29415.08,7731.31,,,
58.956,58956,-29402.35,7744.39,,,
58.957,58957,-29391.06,7756.63,,,
58.958,58958,-29382.71,7766.51,,,
58.959,58959,-29378.09,7772.83,,,
58.96,58960,-29377.38,7774.78,,,
58.961,58961,-29380.45,7771.97,,,
58.962,58962,-29386.98,7764.61,,,
58.963,58963,-29396.45,7753.65,,,
58.964,58964,-29407.88,7740.8,,,
58.965,58965,-29419.74,7728.24,,,
58.966,58966,-29430.03,7718.16,,,
58.967,58967,-29436.74,7712.18,,,
58.968,58968,-29438.39,7710.99,,,
58.969,58969,-29434.56,7714.25,,,
58.97,58970,-29426.07,7720.89,,,
58.971,58971,-29414.71,7729.57,,,
58.972,58972,-29402.64,7739.07,,,
58.973,58973,-29391.8,7748.5,,,
58.974,58974,-29383.49,7757.16,,,
58.975,58975,-29378.3,7764.31,,,
58.976,58976,-29376.35,7768.97,,,
58.977,58977,-29377.61,7770.03,,,
58.978,58978,-29382.09,7766.59,,,
58.979,58979,-29389.76,7758.47,,,
58.98,58980,-29400.23,7746.52,,,
58.981,58981,-29412.54,7732.66,,,
58.982,58982,-29424.96,7719.45,,,
58.983,58983,-29435.35,7709.4,,,
58.984,58984,-29441.59,7704.27,,,
58.985,58985,-29442.25,7704.71,,,
58.986,58986,-29437.07,7710.19,,,
58.987,58987,-29426.98,7719.32,,,
58.988,58988,-29413.93,7730.38,,,
58.989,58989,-29400.28,7741.71,,,
58.99,58990,-29388.23,7751.98,,,
58.991,58991,-29379.37,7760.17,,,
58.992,58992,-29374.47,7765.53,,,
58.993,58993,-29373.59,7767.45,,,
58.994,58994,-29376.33,7765.59,,,
58.995,58995,-29382.05,7759.98,,,
58.996,58996,-29390.08,7751.17,,,
58.997,58997,-29399.67,7740.3,,,
58.998,58998,-29409.9,7728.94,,,
58.999,58999,-29419.63,7718.8,,,
59,59000,-29427.5,7711.38,,,
59.001,59001,-29432.21,7707.68,,,
59.002,59002,-29432.84,7708,,,
59.003,59003,-29429.18,7712.05,,,
59.004,59004,-29421.9,7719.01,,,
59.005,59005,-29412.43,7727.77,,,
59.006,59006,-29402.54,7737.16,,,
59.007,59007,-29393.86,7746.08,,,
59.008,59008,-29387.44,7753.59,,,
59.009,59009,-29383.64,7758.96,,,
59.01,59010,-29382.34,7761.66,,,
59.011,59011,-29383.4,7761.37,,,
59.012,59012,-29386.95,7757.97,,,
59.013,59013,-29393.47,7751.58,,,
59.014,59014,-29403.41,7742.64,,,
59.015,59015,-29416.61,7732,,,
59.016,59016,-29431.69,7720.93,,,
59.017,59017,-29446.01,7711.03,,,
59.018,59018,-29456.21,7704.03,,,
59.019,59019,-29459.21,7701.43,,,
59.02,59020,-29453.44,7704.05,,,
59.021,59021,-29439.52,7711.78,,,
59.022,59022,-29420.29,7723.43,,,
59.023,59023,-29399.91,7736.95,,,
59.024,59024,-29382.54,7749.89,,,
59.025,59025,-29371.09,7759.95,,,
59.026,59026,-29366.48,7765.51,,,
59.027,59027,-29367.86,7765.98,,,
59.028,59028,-29373.37,7761.71,,,
59.029,59029,-29381.1,7753.81,,,
59.03,59030,-29389.83,7743.69,,,
59.031,59031,-29399.04,7732.76,,,
59.032,59032,-29408.53,7722.22,,,
59.033,59033,-29417.76,7713.07,,,
59.034,59034,-29425.51,7706.25,,,
59.035,59035,-29429.97,7702.68,,,
59.036,59036,-29429.44,7703.22,,,
59.037,59037,-29423.05,7708.4,,,
59.038,59038,-29411.37,7718.09,,,
59.039,59039,-29396.33,7731.23,,,
59.04,59040,-29380.74,7745.81,,,
59.041,59041,-29367.43,7759.2,,,
59.042,59042,-29358.52,7768.77,,,
59.043,59043,-29354.96,7772.61,,,
59.044,59044,-29356.67,7770.08,,,
59.045,59045,-29362.74,7761.96,,,
59.046,59046,-29371.87,7750.22,,,
59.047,59047,-29382.59,7737.4,,,
59.048,59048,-29393.37,7725.88,,,
59.049,59049,-29402.61,7717.34,,,
59.05,59050,-29408.86,7712.57,,,
59.051,59051,-29411.01,7711.53,,,
59.052,59052,-29408.71,7713.71,,,
59.053,59053,-29402.51,7718.47,,,
59.054,59054,-29393.79,7725.17,,,
59.055,59055,-29384.36,7733.14,,,
59.056,59056,-29375.87,7741.59,,,
59.057,59057,-29369.35,7749.49,,,
59.058,59058,-29365.05,7755.71,,,
59.059,59059,-29362.64,7759.26,,,
59.06,59060,-29361.66,7759.61,,,
59.061,59061,-29362.01,7756.82,,,
59.062,59062,-29364.04,7751.5,,,
59.063,59063,-29368.41,7744.46,,,
59.064,59064,-29375.57,7736.5,,,
59.065,59065,-29385.23,7728.16,,,
59.066,59066,-29396.1,7719.89,,,
59.067,59067,-29406.03,7712.33,,,
59.068,59068,-29412.6,7706.55,,,
59.069,59069,-29413.86,7703.98,,,
59.07,59070,-29409,7706.01,,,
59.071,59071,-29398.69,7713.28,,,
59.072,59072,-29384.92,7725.11,,,
59.073,59073,-29370.45,7739.34,,,
59.074,59074,-29358.03,7752.84,,,
59.075,59075,-29349.73,7762.5,,,
59.076,59076,-29346.48,7766.31,,,
59.077,59077,-29348.08,7764,,,
59.078,59078,-29353.55,7756.98,,,
59.079,59079,-29361.59,7747.57,,,
59.08,59080,-29371.11,7737.95,,,
59.081,59081,-29381.34,7729.39,,,
59.082,59082,-29391.72,7722.08,,,
59.083,59083,-29401.54,7715.7,,,
59.084,59084,-29409.62,7710.29,,,
59.085,59085,-29414.25,7706.79,,,
59.086,59086,-29413.61,7707,,,
59.087,59087,-29406.55,7712.7,,,
